六,inject,injection,研纲,inject,高中,injection
四,injure,injury;injurious,研纲,injure;injury,初中,injure;injury
四,ink,,研纲,ink,小学,ink
四,inland,,研纲,inland,,
无,inlet,,研纲,inlet,,
六,inmate,,,,,
四,inn,,研纲,inn,高中,inn
四,inner,,研纲,inner,初中,inner
四,innocent,innocence,研纲,innocent,初中,innocent
四,innovate,innovation;innovative,研纲,innovation,,
六,innumerable,,研纲,innumerable,,
四,input,,研纲,input,高中,input
四,inquire/enquire,inquiry/enquiry;inquisitive,研纲,inquiry/enquiry,高中,inquire;inquiry
四,insane,insanity,,,,
四,insect,,研纲,insect,高考,insect
四,insert,insertion,研纲,insert,高中,insert
四,inside,insider,研纲,inside,初中,inside
四,insight,insightful,研纲,insight,,
四,insist,insistence;insistent,研纲,insist,初中,insist
四,inspect,inspection;inspector,研纲,inspect,高中,inspect
四,inspire,inspiration;inspirational,研纲,inspire;inspiration,高中,inspire
四,install,installation,研纲,install;installation,初中,install
四,installment,,研纲,installment,,
四,instance,,研纲,instance,初中,instance
四,instant,instantaneous,研纲,instant;instantaneous,高中,instant
四,instead,,研纲,instead,初中,instead
四,instinct,instinctive,研纲,instinct,,
四,institute,,研纲,institute,高中,institute
四,institution,institutional,研纲,institution,初中,institution
四,instruct,instruction;instructor;instructive,研纲,instruct;instruction,高考,instruct;instruction
四,instrument,instrumental,研纲,instrument;instrumental,初中,instrument
六,insulate,insulation;insulator,研纲,insulate,,
四,insult,,研纲,insult,高中,insult
四,insure/ensure,insurance,研纲,insure;insurance,高考,insure;insurance
四,intact,,研纲,intact,,
四,intake,,,,,
四,intangible,,,,,
六,integral,,研纲,integral,,
四,integrate,integration,研纲,integrate,,
四,integrity,,研纲,integrity,,
六,intellect,,,,,
四,intellectual,,研纲,intellectual,高中,intellectual
四,intelligent,intelligence,研纲,intelligent;intelligence,高中,intelligent;intelligence
六,intelligible,,研纲,intelligible,,
四,intend,intention;intent;intentional,研纲,intend;intention,初中,intend;intention
四,intense,intensity;intensify,研纲,intense;intensity,初中,intense
四,intensive,,研纲,intensive,高中,intensive
四,interact,interaction;interactive,研纲,interact,,
六,intercourse,,研纲,intercourse,,
四,interest,interesting;interested,研纲,interest;interesting,初中,interest;interesting
无,interface,,研纲,interface,,
四,interfere,interference,研纲,interfere;interference,,
六,interim,,研纲,interim,,
四,interior,,研纲,interior,,
四,intermediate,intermediary,研纲,intermediate,,
六,intermittent,,研纲,intermittent,,
四,internal,,研纲,internal,初中,internal
四,international,,研纲,international,初中,international
四,Internet/internet,,研纲,Internet/internet,高中,Internet/internet
四,interpret,interpretation;interpreter,研纲,interpret,高中,interpret;interpreter
六,interrogate,interrogation,,,,
四,interrupt,interruption,研纲,interrupt,初中,interrupt
无,intersection,,研纲,intersection,,
四,interval,,研纲,interval,高中,interval
六,intervene,intervention,研纲,intervene,高中,intervention
四,interview,interviewer;interviewee,研纲,interview,初中,interview
四,intimate,intimacy,研纲,intimate,,
六,intimidate,intimidation,研纲,intimidate,,
四,into,,研纲,into,初中,into
六,intricate,intricacy,研纲,intricate,,
六,intrigue,,研纲,intrigue,,
六,intrinsic,intrinsically,研纲,intrinsic,,
四,introduce,introduction;introductory,研纲,introduce;introduction,初中,introduce;introduction
四,intrude,intrusion;intruder,研纲,intrude,,
六,intuition,intuitive,研纲,intuition,,
四,invade,invasion;invader;invasive,研纲,invade;invasion,高中,invade
六,invalid,,研纲,invalid,,
四,invaluable,,研纲,invaluable,,
四,invariably,,,,,
四,invent,invention;inventor,研纲,invent;invention,初中,invent;invention
六,inventory,,研纲,inventory,,
无,inverse,,研纲,inverse,,
六,invert,inversion,研纲,invert,,
四,invest,investment;investor,研纲,invest;investment,初中,invest;investment
四,investigate,investigation;investigator,研纲,investigate;investigation,初中,investigate;investigation
四,invisible,,研纲,invisible,高中,invisible
四,invite,invitation;inviting,研纲,invite;invitation,初中,invite;invitation
四,involve,involvement;involved,研纲,involve,初中,involve;involvement
四,inward,,研纲,inward,,
四,iron,,研纲,iron,初中,iron
四,irony,ironic(al);ironically,研纲,irony,,
四,irrational,,,,,
四,irregular,,,,,
六,irrespective,,研纲,irrespective,,
四,irrigate,irrigation,研纲,irrigate,高考,irrigation
六,irritate,irritation;irritating;irritable,研纲,irritate,,
四,island,,研纲,island,初中,island
六,isle,,研纲,isle,,
四,isolate,isolation,研纲,isolate,高中,isolate
四,issue,,研纲,issue,初中,issue
四,it,,研纲,it,小学,it
四,item,,研纲,item,初中,item
四,its,,研纲,its,小学,its
四,itself,,研纲,itself,初中,itself
六,ivory,,研纲,ivory,,
六,jack,,,,,
四,jacket,,研纲,jacket,小学,jacket
四,jail/gaol,,研纲,jail/gaol,,
四,jam,,研纲,jam,小学,jam
四,January,,研纲,January,小学,January/Jan.
四,jar,,研纲,jar,高中,jar
六,jargon,,研纲,jargon,,
四,jaw,,研纲,jaw,高中,jaw
四,jazz,,研纲,jazz,高中,jazz
四,jealous,jealousy,研纲,jealous,高中,jealous
四,jeans,,研纲,jeans,高中,jeans
四,jeep,,,,高中,jeep
六,jelly,,,,小学,jelly
六,jeopardize/-ise,jeopardy,,,,
六,jerk,,,,,
四,jet,,研纲,jet,高中,jet
四,jetlag,,,,,
四,jewel,jewelry/jewel(l)ery,研纲,jewel;jewelry/jewel(l)ery,高中,jewelry/jewel(l)ery
四,job,,研纲,job,小学,job
六,jockey,,,,,
四,jog,,研纲,jog,高考,jog
四,join,,研纲,join,初中,join
四,joint,,研纲,joint,初中,joint
四,joke,,研纲,joke,初中,joke
六,jolly,,研纲,jolly,,
四,journal,,研纲,journal,高中,journal
四,journalism,journalist,研纲,journalist,初中,journalist
四,journey,,研纲,journey,初中,journey
四,joy,joyous;joyful,研纲,joy,初中,joy
四,judge,judg(e)ment,研纲,judge;judg(e)ment,初中,judge;judg(e)ment
六,judicial,,研纲,judicial,,
六,judiciary,,,,,
无,jug,,研纲,jug,,
四,juice,juicy,研纲,juice,小学,juice
四,July,,研纲,July,小学,July/Jul.
四,jump,,研纲,jump,小学,jump
六,junction,,研纲,junction,高中,junction
四,June,,研纲,June,小学,June/Jun.
四,jungle,,研纲,jungle,高考,jungle
四,junior,,研纲,junior,初中,junior
四,junk,,研纲,junk,,
六,jurisdiction,,,,,
四,jury,juror,研纲,jury,,
四,just,,研纲,just,初中,just
四,justice,,研纲,justice,初中,justice
四,justify,justification,研纲,justify,高中,justify
六,juvenile,,研纲,juvenile,,
无,kangaroo,,,,高考,kangaroo
无,karaoke,,,,高中,karaoke
四,keen,,研纲,keen,初中,keen
四,keep,,研纲,keep,初中,keep
四,kettle,,研纲,kettle,高中,kettle
四,key,,研纲,key,初中,key
四,keyboard,,研纲,keyboard,高中,keyboard
四,kick,,研纲,kick,初中,kick
四,kid,,研纲,kid,初中,kid
六,kidnap,,研纲,kidnap,高中,kidnap
六,kidney,,研纲,kidney,,
四,kill,,研纲,kill,初中,kill
四,kilogram(me)/kilo,,研纲,kilogram(me)/kilo,小学,kilogram(me)/kilo
四,kilometer/-tre,,研纲,kilometer/-tre,高考,kilometer/-tre
四,kin,,研纲,kin,,
四,kind,kindness,研纲,kind;kindness,初中,kind;kindness
四,kindergarten,,研纲,kindergarten,高中,kindergarten
四,king,,研纲,king,初中,king
四,kingdom,,研纲,kingdom,高中,kingdom
四,kiss,,研纲,kiss,初中,kiss
四,kit,,研纲,kit,,
四,kitchen,,研纲,kitchen,小学,kitchen
四,kite,,研纲,kite,高考,kite
四,knee,,研纲,knee,小学,knee
四,kneel,,研纲,kneel,高中,kneel
四,knife,,研纲,knife,小学,knife
六,knight,,,,,
四,knit,,研纲,knit,高中,knit
六,knob,,研纲,knob,,
四,knock,,研纲,knock,小学,knock
四,knot,knotty,研纲,knot,高中,knot
四,know,knowledge;knowledgeable,研纲,know;knowledge,小学,know;knowledge
四,knowhow,,,,,
四,label,,研纲,label,初中,label
四,labo(u)r,laborious,研纲,labo(u)r,高中,labo(u)r
四,laboratory/lab,,研纲,laboratory/lab,初中,laboratory/lab
四,lace,,研纲,lace,,
四,lack,,研纲,lack,初中,lack
六,lad,,研纲,lad,高中,lad
四,ladder,,研纲,ladder,高中,ladder
四,lady,,研纲,lady,小学,lady
四,lag,,研纲,lag,,
四,lake,,研纲,lake,小学,lake
四,lamb,,研纲,lamb,高考,lamb
四,lame,,研纲,lame,高考,lame
四,lamp,,研纲,lamp,小学,lamp
四,land,landing,研纲,land,初中,land
四,landlord,landlady,研纲,landlord;landlady,,
六,landmark,,,,,
四,landscape,,,,高中,landscape
四,lane,,研纲,lane,高中,lane
四,language,,研纲,language,初中,language
无,lantern,,研纲,lantern,高考,lantern
四,lap,,研纲,lap,高中,lap
无,lapse,,研纲,lapse,,
四,laptop,,研纲,laptop,,
四,large,largely,研纲,large;largely,小学,large
四,laser,,研纲,laser,高中,laser
六,lash,,研纲,lash,,
四,lass,,,,,
四,last,lastly,研纲,last,初中,last
四,late,later,研纲,late;later,小学,late;later
四,lately,,研纲,lately,高中,lately
无,latent,,研纲,latent,,
无,lateral,,研纲,lateral,,
无,Latin,,研纲,Latin,,
六,latitude,,研纲,latitude,,
四,latter,,研纲,latter,高中,latter
四,laugh,laughter,研纲,laugh;laughter,小学,laugh;laughter
四,launch,,研纲,launch,初中,launch
四,laundry,,研纲,laundry,高考,laundry
四,lavatory,,研纲,lavatory,,
六,lavish,,,,,
四,law,lawful,研纲,law,初中,law
四,lawn,,研纲,lawn,高中,lawn
六,lawsuit,,,,,
四,lawyer,,研纲,lawyer,初中,lawyer
四,lay,,研纲,lay,初中,lay
四,layer,,研纲,layer,初中,layer
六,layman,,研纲,layman/(pl.laymen),,
四,layoff,,研纲,layoff,,
四,layout,,研纲,layout,,
四,lazy,laziness,研纲,lazy,高中,lazy
四,lead,leader;leadership;leading,研纲,lead;leadership;leading,初中,lead;leader;leadership;leading
四,leaf,,研纲,leaf,小学,leaf
六,leaflet,,研纲,leaflet,,
四,league,,研纲,league,高中,league
四,leak,,研纲,leak,高中,leak
四,lean,,研纲,lean,初中,lean
四,leap,,研纲,leap,高中,leap
四,learn,learned;learning;learner,研纲,learn,小学,learn;learning
四,lease,,研纲,lease,高中,lease
四,least,,研纲,least,高考,least
四,leather,,研纲,leather,初中,leather
四,leave,,研纲,leave,初中,leave
四,lecture,lecturer,研纲,lecture,初中,lecture
四,left,leftist,研纲,left,小学,left
四,leg,,研纲,leg,小学,leg
六,legacy,,研纲,legacy,,
四,legal,legalize/-ise,研纲,legal,初中,legal
四,legend,legendary,研纲,legend,,
四,legislate,legislation;legislative;legislator,研纲,legislation,高中,legislation
六,legitimate,legitimacy,研纲,legitimate,,
四,leisure,leisurely,研纲,leisure,高中,leisure
四,lemon,lemonade,研纲,lemon,高中,lemon;lemonade
四,lend,,研纲,lend,初中,lend
六,lenient,leniency,,,,
四,lens,,研纲,lens,高中,lens
六,lesbian,,,,,
四,less,,研纲,less,,
四,lesson,,研纲,lesson,小学,lesson
四,lest,,研纲,lest,,
四,let,,研纲,let,小学,let
四,letter,,研纲,letter,小学,letter
四,level,,研纲,level,初中,level
六,lever,leverage,研纲,lever,,
六,levy,,研纲,levy,,
四,liable,liability,研纲,liable;liability,,
四,liberal,,研纲,liberal,,
四,liberate,liberation,研纲,liberate,高考,liberation
四,liberty,,研纲,liberty,高中,liberty
四,library,librarian,研纲,library;librarian,小学,library;librarian
四,license/-ce,,研纲,license/-ence,初中,license/-ce
四,lick,,研纲,lick,,
四,lid,,研纲,lid,高中,lid
四,lie,liar,研纲,lie,初中,lie
六,lieutenant,,,,,
四,life,,研纲,life,初中,life
无,lifetime,,研纲,lifetime,高中,lifetime
四,lift,,研纲,lift,初中,lift
四,light,lighting,研纲,light,小学,light
四,lightning,,研纲,lightning,高中,lightning
四,like,likely;likelihood;unlike(高考);unlikely(研),研纲,like;likely;likelihood;unlike;unlikely,小学,like;likely;unlike
四,likewise,,研纲,likewise,,
四,lily,,,,,
四,limb,,研纲,limb,,
六,lime,,,,,
六,limelight,,,,,
四,limit,limitation;limited,研纲,limit;limitation;limited,初中,limit;limited
六,limp,,研纲,limp,,
四,line,linear,研纲,line;linear,初中,line
六,linen,,研纲,linen,,
六,liner,,研纲,liner,,
六,linger,,研纲,linger,,
六,linguistic,linguistics,研纲,linguistic,,
四,link,linkage,研纲,link,初中,link
四,lion,lioness,研纲,lion,高中,lion
四,lip,,研纲,lip,初中,lip
六,lipstick,,,,,
四,liquid,,研纲,liquid,高中,liquid
四,liquor,,研纲,liquor,,
四,list,,研纲,list,小学,list
四,listen,listener,研纲,listen,小学,listen
四,liter/-tre,,研纲,liter/-tre,高中,liter/-tre
四,literal,literally,研纲,literally,,
四,literary,literature;literate;literacy,研纲,literary;literature;literacy,高中,literary;literature
四,litter,,研纲,litter,高中,litter
四,little,,研纲,little,小学,little
四,live,living,研纲,live;living,小学,live;living
四,livelihood,,,,,
四,lively,,研纲,lively,高中,lively
四,liver,,研纲,liver,,
六,livestock,,,,,
四,living-room,,研纲,living-room,,
四,load,,研纲,load,初中,load
四,loaf,,研纲,loaf,高中,loaf
四,loan,,研纲,loan,初中,loan
四,lobby,lobbyist,研纲,lobby,,
四,local,locality,研纲,local;locality,小学,local
四,locate,location,研纲,locate;location,小学,location
四,lock,locker,研纲,lock;locker,初中,lock
六,locomotive,,研纲,locomotive,,
四,lodge,lodging,研纲,lodge,,
六,lofty,,研纲,lofty,,
四,log,,研纲,log,高中,log
四,logic,logical,研纲,logic;logical,高中,logic
六,logistics,logistic(al),,,,
四,logo,,,,,
四,lonely,loneliness,研纲,lonely,初中,lonely
四,long,length;lengthy,研纲,long;length,小学,long;length
六,longevity,,,,,
六,longitude,longitudinal,研纲,longitude,,
四,look,,研纲,look,小学,look
六,loom,,研纲,loom,,
六,loop,,研纲,loop,,
四,loophole,,,,,
四,loose,loosen,研纲,loose;loosen,初中,loose
六,loot,,,,,
四,lord,,研纲,lord,高中,lord
四,lorry,,研纲,lorry,初中,lorry
四,lose,loss,研纲,lose;loss,初中,lose;loss
四,lot,,研纲,lot,小学,lot
六,lotion,,,,,
六,lottery,,研纲,lottery,,
四,loud,loudly,研纲,loud,小学,loud
无,loudspeaker,,研纲,loudspeaker,,
六,lounge,,研纲,lounge,高考,lounge
四,love,lovely;lover,研纲,love;lovely;lover,小学,love;lovely
四,low,lower,研纲,low;lower,小学,low
四,loyal,loyalty,研纲,loyal;loyalty,高中,loyalty
六,lubricate,lubrication,研纲,lubricate,,
四,luck,lucky,研纲,luck;lucky,初中,luck;lucky
六,lucrative,,,,,
四,luggage,,研纲,luggage,高中,luggage
无,lumber,,研纲,lumber,,
六,luminous,,,,,
四,lump,,研纲,lump,高中,lump
四,lunar,,研纲,lunar,,
四,lunch,luncheon,研纲,lunch,小学,lunch
四,lung,,研纲,lung,高考,lung
六,lure,,研纲,lure,,
四,luxury,luxurious,研纲,luxury,高中,luxury
六,lyric,lyrical,研纲,lyric,,
无,m(o)ustache,,,,高考,m(o)ustache
四,machine,machinery,研纲,machine;machinery,初中,machine;machinery
四,mad,madden,研纲,mad,初中,mad
四,madam(e),,研纲,madam(e),高中,madam(e)
四,magazine,,研纲,magazine,初中,magazine
四,magic,magical,研纲,magic,高中,magic
无,magician,,,,高中,magician
六,magistrate,,研纲,magistrate,,
无,magnate,,,,高中,magnate
四,magnet,magnetic,研纲,magnet;magnetic,高中,magnet
四,magnificent,magnificence,研纲,magnificent,高中,magnificent
六,magnify,,研纲,magnify,高中,magnify
六,magnitude,,研纲,magnitude,,
四,maid,,研纲,maid,高中,maid
四,maiden,,研纲,maiden,高中,maiden
四,mail,,研纲,mail,初中,mail
无,mailbox,,,,高中,mailbox
四,main,,研纲,main,初中,main
四,mainland,,研纲,mainland,高考,mainland
四,mainstream,,,,,
四,maintain,maintenance,研纲,maintain;maintenance,初中,maintain
六,majesty,majestic,研纲,majesty,,
四,major,majority,研纲,major;majority,初中,major;majority
四,make,,研纲,make,小学,make
四,makeup,,,,,
四,male,,研纲,male,初中,male
六,malice,malicious,,,,
六,malignant,,研纲,malignant,,
四,mall,,,,,
六,malpractice,,,,,
四,mammal,,研纲,mammal,,
四,man,manly;manhood,研纲,man/(pl.men),小学,man
四,manage,management;manager;managerial,研纲,manage;management;manager,初中,manage;management;manager
六,mandate,mandatory,,,,
六,maneuver/manoeuvre,,研纲,maneuver/manoeuvre,,
无,mania,,,,高中,mania
六,manifest,manifestation,研纲,manifest,,
四,manipulate,manipulation;manipulative,研纲,manipulate,,
四,mankind,,研纲,mankind,高中,mankind
四,manner,,研纲,manner,初中,manner
六,mansion,,,,,
四,manual,,研纲,manual,高中,manual
四,manufacture,manufacturer,研纲,manufacture,初中,manufacture
六,manuscript,,研纲,manuscript,高中,manuscript
四,many,,研纲,many,小学,many
四,map,,研纲,map,小学,map
无,maple,,,,高考,maple
六,mar,,,,,
四,marathon,,研纲,marathon,高中,marathon
六,marble,,研纲,marble,高中,marble
四,March,,研纲,March,小学,March/Mar.
四,march,,研纲,march,高中,march
四,margin,marginal,研纲,margin;marginal,高中,margin
四,marine,,研纲,marine,高中,marine
六,maritime,,,,,
四,mark,,研纲,mark,初中,mark
四,market,marketing,研纲,market,初中,market
无,marrow,,,,高中,marrow
四,marry,marriage;marital;married(研),研纲,marry;marriage;marital;married,初中,marry;marriage;marital
四,marsh,,,,高中,marsh
四,marshal,,,,,
六,martyr,martyrdom,,,,
四,marvel,marvel(l)ous,研纲,marvel(l)ous,高中,marvelous
四,Marxism,Marxist,研纲,Marxist,,
六,masculine,masculinity,研纲,masculine,,
四,mask,,研纲,mask,高中,mask
四,mass,massive,研纲,mass;massive,初中,mass
六,massacre,,研纲,massacre,,
四,massage,,,,,
四,master,mastery,研纲,master,高中,master
无,mastermind,,,,高中,mastermind
四,masterpiece,,研纲,masterpiece,,
四,mat,,研纲,mat,高中,mat
四,match,,研纲,match,小学,match
四,mate,,研纲,mate,高中,mate
四,material,materialism;materialist;materialize/-ise,研纲,material,初中,material
六,maternal,maternity,,,,
四,math(ematics)/maths,mathematical,研纲,math(s)/mathematics;mathematical,小学,math(ematics)/maths
四,matter,,研纲,matter,初中,matter
四,mature,maturity,研纲,mature,高中,mature
四,maximum,maximize/-ise;maximal,研纲,maximum,初中,maximum
四,may,,研纲,may,小学,may
四,May,,研纲,May,小学,May/May
四,maybe,,研纲,maybe,初中,maybe
四,mayor,,研纲,mayor,高中,mayor
四,me,,研纲,me,小学,me
六,meadow,,研纲,meadow,高中,meadow
四,meal,,研纲,meal,初中,meal
四,mean,meaning;meaningful,研纲,mean;meaning,初中,mean;meaning
四,means,,研纲,means,初中,means
四,meantime,,研纲,meantime,,
四,meanwhile,,研纲,meanwhile,高中,meanwhile
四,measure,measurement;measurable,研纲,measure,初中,measure;measurement
四,meat,meaty,研纲,meat,小学,meat
四,mechanic,mechanical;mechanics;mechanism,研纲,mechanic;mechanical;mechanism,高中,mechanical;mechanism
四,mechanize/-ise,mechanization/-sation,,,,
四,medal,,研纲,medal,高中,medal
六,mediate,mediation;mediator,,,,
四,medical,,研纲,medical,高中,medical
四,Medicare,,,,,
六,medication,,,,,
四,medicine,medicinal,研纲,medicine,初中,medicine
六,medieval,,研纲,medi(a)eval,,
无,meditate,,研纲,meditate,,
无,meditation,,研纲,meditation,,
四,medium,media,研纲,medium/(pl.media),初中,medium;media
四,meet,,研纲,meet,小学,meet
四,meeting,,研纲,meeting,高考,meeting
六,melody,melodious,研纲,melody,,
四,melon,,研纲,melon,高中,melon
四,melt,,研纲,melt,高中,melt
四,member,membership,研纲,member;membership,初中,member;membership
四,memorandum/memo,,研纲,memorandum/memo,,
四,memorial,,研纲,memorial,高考,memorial
四,memory,memorize/-ise,研纲,memory,初中,memory;memorize
六,menace,,研纲,menace,,
四,mend,,研纲,mend,高中,mend
四,mental,mentality,研纲,mental,初中,mental
四,mention,,研纲,mention,初中,mention
六,mentor,,,,,
四,menu,,研纲,menu,高中,menu
六,merchandise,,研纲,merchandise,,
四,merchant,,研纲,merchant,高中,merchant
六,mercury,,研纲,mercury,,
四,mercy,merciful,研纲,mercy,高中,mercy;merciful
四,mere,merely,研纲,mere;merely,高中,mere;merely
六,merge,merger,研纲,merge,,
四,merit,meritorious,研纲,merit,高中,merit
四,merry,merriment,研纲,merry,高中,merry
四,mess,messy,研纲,mess,初中,mess;messy
四,message,messenger,研纲,message;messenger,初中,message
六,metabolism,metabolic,,,,
四,metal,metallic,研纲,metal,初中,metal
六,metaphor,metaphorical,研纲,metaphor,,
四,meter/-tre,metric,研纲,meter/-tre;metric,初中,meter/-tre
四,method,methodical;methodology,研纲,method,初中,method
六,meticulous,,,,,
四,metro,,,,,
无,metropolis,,,,高中,metropolis
六,metropolitan,,研纲,metropolitan,,
四,microphone,,研纲,microphone,,
四,microscope,microscopic,研纲,microscope,高中,microscope
四,microwave,microwavable,,,高中,microwave
无,mid,,,,高中,mid
四,midday,,,,,
四,middle,,研纲,middle,初中,middle
四,middle-class,,,,,
四,midnight,,,,初中,midnight
六,midst,,研纲,midst,,
六,midwife,,,,,
四,might,mighty,研纲,might,高中,might;mighty
四,migrate,migration;migrant,研纲,migrate,高中,migrate
四,mild,,研纲,mild,高中,mild
四,mile,mileage,研纲,mile,初中,mile
六,milestone,,,,高中,milestone
六,militant,militancy,研纲,militant,,
四,military,,研纲,military,初中,military
六,militia,,,,,
四,milk,milky,研纲,milk,小学,milk
四,mill,,研纲,mill,高中,mill
四,millimeter/-tre,,研纲,millimeter/-tre,高考,millimeter/-tre
四,million,millionaire;millionth(高考),研纲,million;millionaire,初中,million;millionaire;millionth
四,mind,,研纲,mind,初中,mind
六,mindset,,,,,
四,mine,mineral;mining,研纲,mine;mineral,小学,mine;mineral
六,mingle,,研纲,mingle,,
无,mini,,,,高中,mini
六,miniature,,研纲,miniature,,
无,minibus,,,,高考,minibus
四,minimum,minimal;minimize/-ise,研纲,minimum;minimize/-ise,初中,minimum
四,minister,ministry;ministerial,研纲,minister;ministry,初中,minister;ministry
四,minor,minority,研纲,minor;minority,初中,minor;minority
六,mint,,,,,
四,minus,,研纲,minus,小学,minus
四,minute,,研纲,minute,初中,minute
四,miracle,miraculous,研纲,miracle,高中,miracle
四,mirror,,研纲,mirror,小学,mirror
无,miscellanea,,,,高中,miscellanea
无,mischief,,研纲,mischief,高中,mischief
四,miserable,misery,研纲,miserable;misery,高中,miserable
四,misfortune,,研纲,misfortune,,
四,mislead,misleading,研纲,mislead,,
四,miss,,研纲,miss,初中,miss
四,Miss,,,,小学,Miss
四,missile,,研纲,missile,高考,missile
四,missing,,研纲,missing,高中,missing
四,mission,,研纲,mission,高中,mission
六,missionary,,研纲,missionary,,
四,mist,misty,研纲,mist,高中,mist
四,mistake,mistaken,研纲,mistake,初中,mistake;mistaken
四,mister/Mr.,,,,小学,mister/Mr.
四,mistress/Mrs.,,研纲,mistress/Mrs.,高考,mistress/Mrs.
四,misunderstand,misunderstanding,研纲,misunderstand,高考,misunderstand
四,mix,mixture;mixer,研纲,mix;mixture,初中,mix;mixture
四,mo(u)ld,mo(u)ldy,研纲,mold/mould,高中,mold
六,moan,,研纲,moan,高中,moan
无,mob,,研纲,mob,高中,mob
四,mobile,,研纲,mobile,高中,mobile
六,mobilize/-ise,,研纲,mobilize/-ise,,
六,mock,,研纲,mock,,
四,mode,,研纲,mode,,
四,model,,研纲,model,初中,model
无,modem,,,,高考,modem
四,moderate,moderation;moderator,研纲,moderate,高中,moderate
四,modern,modernize/-ise;modernization/-sation,研纲,modern;modernization/-isation,初中,modern
四,modest,modesty,研纲,modest,初中,modest
四,modify,modification;modifier,研纲,modify,高中,modify
无,module,,研纲,module,,
四,moist,moisture,研纲,moist;moisture,高中,moist
六,molecule,molecular,研纲,molecule,,
四,mom(my)/mum(my),,,,小学,mom(my)/mum(my)
四,moment,momentary;momentarily,研纲,moment,初中,moment
六,momentum,momentous,研纲,momentum,,
六,monarchy,monarch,研纲,monarch,,
四,Monday,,研纲,Monday,小学,Monday/Mon.
四,money,monetary,研纲,money;monetary,小学,money
四,monitor,,研纲,monitor,初中,monitor
无,monk,,,,高中,monk
四,monkey,,研纲,monkey,高中,monkey
六,monopoly,monopolize/-ise,研纲,monopoly,高中,monopoly
无,monotone,,,,高中,monotone
六,monotony,monotonous,研纲,monotonous,,
四,monster,monstrous,研纲,monster,高中,monster
四,month,monthly,研纲,month,小学,month;monthly
四,monument,monumental,研纲,monument,高中,monument
四,mood,moody,研纲,mood,初中,mood
四,moon,,研纲,moon,小学,moon
四,mop,,,,高中,mop
无,moped,,,,高中,moped
四,moral,morality,研纲,moral;morality,初中,moral
六,morale,,,,,
四,more,,研纲,more,高中,more
四,moreover,,研纲,moreover,高中,moreover
四,morning,,研纲,morning,初中,morning
六,mortal,mortality,研纲,mortal,,
四,mortgage,,研纲,mortgage,高中,mortgage
无,mosaic,,研纲,mosaic,,
无,Moslem/=Muslim,,,,高考,Moslem/=Muslim
六,mosquito,,研纲,mosquito,高考,mosquito
无,moss,,研纲,moss,高中,moss
四,most,mostly,研纲,most;mostly,初中,most;mostly
四,motel,,研纲,motel,,
四,mother,motherly,研纲,mother,小学,mother
无,motherland,,,,高考,motherland
四,motion,,研纲,motion,初中,motion
四,motivate,motivation,研纲,motivate,高考,motivation
四,motive,,研纲,motive,,
四,motor,,研纲,motor,初中,motor
无,motorbike,,,,高中,motorbike
无,motorcycle,,,,高考,motorcycle
四,motorway,,,,,
无,motto,,,,高考,motto
四,mount,mounting,研纲,mount,高中,mount
四,mountain,mountainous,研纲,mountain,初中,mountain;mountainous
六,mourn,mourning,研纲,mourn,高中,mourn
四,mouse,,研纲,mouse/(pl.mice),小学,mouse
四,mouth,mouthful,研纲,mouth,小学,mouth
四,move,movement,研纲,move;movement,初中,move;movement
四,movie,,研纲,movie,初中,movie
六,mow,,,,高中,mow
无,Ms.,,,,高考,Ms.
四,much,,研纲,much,小学,much
四,mud,muddy,研纲,mud,高中,mud;muddy
四,mug,,研纲,mug,,
四,mule,,,,,
六,multilateral,,,,,
四,multiple,multiply;multiplication,研纲,multiple;multiply,高中,multiple;multiply
六,multitude,,研纲,multitude,,
四,municipal,municipality,研纲,municipal,,
四,murder,murderous,研纲,murder,初中,murder
六,murmur,,研纲,murmur,高中,murmur
四,muscle,muscular,研纲,muscle;muscular,初中,muscle
四,museum,,研纲,museum,初中,museum
四,mushroom,,研纲,mushroom,高中,mushroom
四,music,musical;musician,研纲,music;musical;musician,小学,music;musical;musician
四,must,,研纲,must,小学,must
无,mustard,,,,高考,mustard
六,mute,,研纲,mute,高中,mute
六,mutter,,研纲,mutter,,
无,mutton,,研纲,mutton,高中,mutton
四,mutual,,研纲,mutual,高中,mutual
四,my,,研纲,my,小学,my
四,myself,,研纲,myself,初中,myself
四,mystery,mysterious,研纲,mystery;mysterious,初中,mystery;mysterious
四,myth,mythical;mythology,研纲,myth,高中,myth
四,nail,,研纲,nail,初中,nail
六,naive,naivety,研纲,naive,,
四,naked,,研纲,naked,高中,naked
四,name,,研纲,name,小学,name
四,namely,,研纲,namely,,
四,nap,,研纲,nap,高中,nap
四,napkin,,研纲,napkin,高中,napkin
四,narrate,narration;narrative;narrator,研纲,narrative,,
四,narrow,narrowly,研纲,narrow,初中,narrow
四,nasty,,研纲,nasty,高中,nasty
四,nation,national;nationality;nationalist;nationalism,研纲,nation;national;nationality,初中,nation;national;nationality
四,nationwide,,,,高考,nationwide
四,native,,研纲,native,初中,native
四,nature,natural;naturally,研纲,nature;natural,初中,nature;natural
四,naughty,,研纲,naughty,高中,naughty
六,navigate,navigation,研纲,navigation,,
四,navy,naval,研纲,navy;naval,高中,navy
四,near,nearly,研纲,near;nearly,小学,near;nearly
四,nearby,,研纲,nearby,初中,nearby
