六,permeate,permeation,研纲,permeate,,,9848,permeate
四,schedule,,研纲,schedule,高中,schedule,2163/2609,schedule
无,insurgent,,,,,,7425/14994,insurgent
无,patina,,,,,,18382,patina
无,assistive,,,,,,19530,assistive
无,blackened,,,,,,14557,blackened
四,grant,granted,研纲,grant,高中,grant,1921/3272,grant
四,adverb,,研纲,adverb,高中,adverb
无,age-old,,,,,,13868,age-old
无,aquifer,,,,,,13965,aquifer
无,upcoming,,,,,,5118,upcoming
无,overboard,,,,高中,overboard,11057,overboard
无,spokeswoman,,,,,,6356,spokeswoman
无,three-pointer,,,,,,19436,three-pointer
无,unrecognizable,,,,,,19012,unrecognizable
无,qualified,,,,,,6064,qualified
无,newsletter,,,,,,6236,newsletter
四,lunch,luncheon,研纲,lunch,小学,lunch,1595/19931,lunch;luncheon
无,helping,,,,,,8019,helping
无,invincible,,,,,,15471,invincible
无,small-town,,,,,,10916,small-town
无,estrangement,,,,,,20106,estrangement
无,Muslim,,,,,,2615/3546,Muslim
四,December,,研纲,December,小学,December/Dec.
四,stale,,研纲,stale,,,10178,stale
六,stalk,,研纲,stalk,,,6738/8862,stalk
四,fingerprint,,,,,,7396,fingerprint
四,lock,locker,研纲,lock;locker,初中,lock,2242/3801,lock;locker
四,text,,研纲,text,初中,text,1296,text
四,pitch,,研纲,pitch,初中,pitch,3184/3513,pitch
无,TNT,,,,,,13970,TNT
无,realignment,,,,,,16504,realignment
无,glittering,,,,,,11788,glittering
无,framing,,,,,,20007,framing
无,electrical,,,,,,3828,electrical
六,stall,,研纲,stall,高中,stall,6773/6901,stall
六,brew,brewery,,;brewery,,,10674/12301,brew;brewery
六,menace,,研纲,menace,,,9522,menace
无,plethora,,,,,,14022,plethora
无,lobe,,,,,,11810,lobe
无,deflect,,,,,,9812,deflect
无,qualifier,,,,,,16156,qualifier
四,interval,,研纲,interval,高中,interval,4697,interval
无,snapshot,,,,,,7850,snapshot
无,rebuff,,,,,,14809,rebuff
无,three-way,,,,,,15485,three-way
无,embarrassed,,,,,,4654,embarrassed
四,stamp,,研纲,stamp,小学,stamp,5202/6698,stamp
无,disseminate,,,,,,10156,disseminate
无,exodus,,,,,,12279,exodus
无,nuke,,,,,,18499,nuke
六,cult,,,,,,5319,cult
无,sewer,,,,,,7594,sewer
四,accumulate,accumulation;accumulative,研纲,accumulate,高考,accumulate,5148,accumulate;accumulation
六,dwarf,,研纲,dwarf,,,7310/11561,dwarf
无,brim,,研纲,brim,,,12675/13219,brim
四,stand,,研纲,stand,小学,stand,282/1901,stand
无,cull,,,,,,13621,cull
四,surround,surrounding(高考);surroundings,研纲,surround;surroundings,初中,surround;surrounding,1608,surround;surrounding;surroundings
无,touchy,,,,,,16808,touchy
无,exponentially,,,,,,15775,exponentially
无,contraption,,,,,,15068,contraption
四,forward,,研纲,forward,初中,forward,818/6876/13604/13955,forward
无,conservatively,,,,,,18543,conservatively
无,urn,,,,,,13631,urn
无,precinct,,,,,,7268,precinct
无,breakout,,,,,,15840,breakout
无,scaffold,,,,,,18869,scaffold
无,no-nonsense,,,,,,16066,no-nonsense
无,incest,,,,,,12538,incest
四,subject,,研纲,subject,小学,subject,670/3665/5535/20072,subject
四,use,user;useful;useless,研纲,use;useful,小学,use;user;useful;useless,92/429,use;user;useful;useless
无,mouthpiece,,,,,,14376,mouthpiece
无,nursing,,,,,,5324/5673,nursing
无,lunge,,,,,,9757,lunge
无,esteemed,,,,,,18392,esteemed
无,liken,,,,,,9351,liken
六,monopoly,monopolize/-ise,研纲,monopoly,高中,monopoly,5763,monopoly;monopolize
无,concentrated,,,,,,10352,concentrated
无,sapling,,,,,,16330,sapling
四,logo,,,,,,6001,logo
四,grain,,研纲,grain,初中,grain,3250,grain
四,oxygen,,研纲,oxygen,高中,oxygen,3875,oxygen
四,combine,combination,研纲,combine;combination,初中,combine,1455,combine;combination
四,alter,alteration,研纲,alter,高中,alter,2910,alter;alteration
四,waste,wasteful,研纲,waste,初中,waste,2000/3074,waste;wasteful
无,cheerfully,,,,,,11133,cheerfully
无,loft,,,,,,7931,loft
无,motivated,,,,,,9924,motivated
无,daybreak,,,,,,19788,daybreak
无,poisoned,,,,,,19135,poisoned
无,cheating,,,,,,20002,cheating
无,picking,,,,,,19837,picking
六,numb,,研纲,numb,高考,numb,9544/14993,numb
无,Belgian,,,,,,10676,Belgian
无,staid,,,,,,19707,staid
无,null,,,,,,15641,null
四,dispose,disposal,研纲,dispose;disposal,,,7004,dispose;disposal
六,nonetheless,,研纲,nonetheless,,,3325,nonetheless
四,bumper,,,,,,10861/11395,bumper
无,floured,,,,,,17804,floured
无,cantaloupe,,,,,,18412,cantaloupe
四,stair,,研纲,stair,高中,stair,2884,stair
无,graft,,,,,,14570/17300,graft
六,paradigm,,,,,,5263,paradigm
无,Canadian,,,,,,2661/6646,Canadian
无,transformer,,,,,,18328,transformer
无,blindly,,,,,,12818,blindly
无,negotiating,,,,,,9121,negotiating
四,stain,stainless,研纲,stain,高考,stain;stainless,6815/7492,stain;stainless
无,bailout,,,,,,10528,bailout
无,syringe,,,,,,10919,syringe
无,uncommon,,,,,,6825,uncommon
四,napkin,,研纲,napkin,高中,napkin,7282,napkin
六,reckless,,研纲,reckless,,,8733,reckless
无,criminalize,,,,,,19898,criminalize
无,smoking,,,,,,5006/5873,smoking
四,paradox,paradoxical,研纲,paradox,,,6871,paradox;paradoxical
无,manic,,,,,,13550,manic
无,loin,,,,,,14718,loin
四,X-ray,,研纲,X-ray,高中,X-ray,5821/15667,X-ray
无,storeroom,,,,,,18997,storeroom
无,retailing,,,,,,16806,retailing
无,mania,,,,高中,mania,12777,mania
无,sobriety,,,,,,17278,sobriety
无,opposed,,,,,,4216,opposed
无,ready-made,,,,,,16144,ready-made
无,rebuke,,,,,,18023/18882,rebuke
无,banal,,,,,,16845,banal
四,thread,,研纲,thread,高中,thread,4767/8706,thread
无,slicker,,,,,,19692,slicker
无,legitimately,,,,,,13945,legitimately
无,rapidly,,,,,,2550,rapidly
无,mango,,,,,,9717,mango
四,stake,,研纲,stake,,,2614/7853,stake
四,outdoor,outdoors,研纲,outdoor,初中,outdoor;outdoors,3650,outdoor;outdoors
四,witness,,研纲,witness,初中,witness,1985/3000,witness
无,operatic,,,,,,17722,operatic
无,questioner,,,,,,18594,questioner
四,conform,conformity,研纲,conform,,,7067,conform;conformity
四,threat,threaten,研纲,threat;threaten,初中,threat,1070,threat;threaten
四,curl,,研纲,curl,高中,curl,5216/6411,curl
四,inform,information;informative;informant,研纲,inform;information,高中,inform;information,2196,inform;information;informative;informant
四,hotdog,,,,高考,hotdog
六,empirical,,研纲,empirical,,,5356,empirical
无,patriarchal,,,,,,10467,patriarchal
无,curd,,,,,,19572,curd
四,cure,curable,研纲,cure,初中,cure,4633/4641,cure
四,sorrow,sorrowful,研纲,sorrow,高中,sorrow,6401,sorrow
四,curb,,研纲,curb,,,6836/8181,curb
无,bullshit,,,,,,10140,bullshit
无,observed,,,,,,10174,observed
无,entrenched,,,,,,13018,entrenched
六,reassure,reassurance,研纲,reassure,,,5481,reassure;reassurance
四,brow,,研纲,brow,,,5888,brow
无,oppressed,,,,,,12435,oppressed
无,divulge,,,,,,14168,divulge
无,concurrently,,,,,,16287,concurrently
无,palette,,,,,,7506,palette
无,Brazilian,,,,,,6495/14889,Brazilian
无,upheaval,,,,,,9267,upheaval
无,boxer,,,,,,8357,boxer
无,dysfunctional,,,,,,10115,dysfunctional
无,divergent,,,,,,11455,divergent
四,fluent,fluency,研纲,fluent,高中,fluent;fluency,12235,fluent;fluency
四,execute,execution;executive,研纲,execute;executive,高中,execute,3676,execute;execution;executive
四,benefit,beneficial;beneficiary,研纲,benefit;beneficial,初中,benefit;beneficial,815/2254,benefit;beneficial;beneficiary
无,cracking,,,,,,16173,cracking
无,salience,,,,,,19618,salience
无,boxed,,,,,,18163,boxed
四,unique,,研纲,unique,初中,unique,1739,unique
无,impatiently,,,,,,12048,impatiently
无,roundup,,,,,,15435,roundup
无,switching,,,,,,15033/19946,switching
四,shelter,,研纲,shelter,高中,shelter,2896/8410,shelter
无,scab,,,,,,16639,scab
无,safari,,,,,,14288,safari
四,examine,exam(ination);examiner;examinee,研纲,examine;exam/examination,初中,examine;exam/examination,1169,examine;exam;examiner
四,old-fashioned,,,,,,4791,old-fashioned
四,scan,scanner,研纲,scan,高考,scan,4070/6123,scan;scanner
无,lone,,,,,,5446,lone
无,scam,,,,,,9328,scam
四,industry,industrial;industrialize/-ise;industrious,研纲,industry;industrial;industrialize/-ise,初中,industry;industrial,552,industry;industrial;industrious
四,cute,,,,高中,cute,4390,cute
四,long,length;lengthy,研纲,long;length,小学,long;length,255/262/1845/5567,long;length;lengthy
无,thyme,,,,,,8456,thyme
无,identifiable,,,,,,10806,identifiable
无,frightening,,,,,,5612,frightening
无,womb,,,,,,9283,womb
无,rollover,,,,,,18698,rollover
无,fast-moving,,,,,,17595,fast-moving
无,cusp,,,,,,18139,cusp
无,biomass,,,,,,10737,biomass
无,controller,,,,,,6187,controller
四,bother,,研纲,bother,初中,bother,2209,bother
四,wolf,,研纲,wolf,高中,wolf,4192,wolf
无,self-consciousness,,,,,,16449,self-consciousness
无,eccentricity,,,,,,16571,eccentricity
无,checklist,,,,高中,checklist,9227,checklist
无,cardiovascular,,,,,,8137,cardiovascular
无,controlled,,,,,,7480,controlled
无,loll,,,,,,18264,loll
无,increasing,,,,,,2387,increasing
无,turpentine,,,,,,19249,turpentine
四,wool,wool(l)en,研纲,wool,初中,wool;wool(l)en,5642,wool;woolen
四,agent,agency,研纲,agent;agency,初中,agent;agency,1023,agent;agency
无,entrant,,,,,,14610,entrant
六,militia,,,,,,5060,militia
无,far-fetched,,,,,,15646,far-fetched
六,bishop,,,,高中,bishop,3469,bishop
无,woodland,,,,,,11503,woodland
四,rapid,rapidity,研纲,rapid,初中,rapid,3056/14059,rapid
四,seven,seventh(高考),研纲,seven,小学,seven;seventh,736,seven;seventh
无,lope,,,,,,18415,lope
六,arena,,,,,,3625,arena
无,layering,,,,,,17406,layering
无,nakedness,,,,,,19198,nakedness
无,loon,,,,,,18672,loon
无,hinterland,,,,,,19674,hinterland
六,loom,,研纲,loom,,,5362/15191,loom
无,sever,,,,,,9150,sever
六,loop,,研纲,loop,,,4294/11677,loop
无,kennel,,,,,,16579,kennel
六,loot,,,,,,11031/18786,loot
四,wood,wooden,研纲,wood;wooden,初中,wood,1242,wood;wooden
四,surprise,,研纲,surprise,初中,surprise,1632/3086,surprise
无,dropping,,,,,,15966,dropping
无,murderer,,,,,,5491,murderer
无,underpants,,,,,,18555,underpants
四,look,,研纲,look,小学,look,85/604,look
无,crushed,,,,,,8653,crushed
四,dense,density,研纲,dense;density,高中,dense,4918,dense;density
无,criminality,,,,,,18797,criminality
无,immutable,,,,,,19899,immutable
无,undulating,,,,,,15608,undulating
无,salted,,,,,,13247,salted
四,disrupt,disruptive;disruption,研纲,disrupt,,,5374,disrupt;disruptive;disruption
四,scar,,研纲,scar,高考,scar,5083/9362,scar
无,murdered,,,,,,13929,murdered
无,thyroid,,,,,,12714/20052,thyroid
无,nuts,,,,,,15322,nuts
四,converse,conversation;conversely(研),研纲,conversation;conversely,初中,conversation,11755,converse;conversation;conversely
六,eccentric,,研纲,eccentric,,,8696,eccentric
无,lore,,,,,,10941,lore
四,lord,,研纲,lord,高中,lord,6750,lord
无,revoke,,,,,,12938,revoke
无,jurisprudence,,,,,,15389,jurisprudence
无,censored,,,,,,11484,censored
无,tubing,,,,,,12511,tubing
无,threadbare,,,,,,20045,threadbare
无,barbarian,,,,,,15075,barbarian
无,democratically,,,,,,14739,democratically
无,winning,,,,,,5417,winning
六,jargon,,研纲,jargon,,,12796,jargon
无,t-test,,,,,,16508,t-test
无,gratifying,,,,,,14301,gratifying
无,disordered,,,,,,16304,disordered
无,Croatian,,,,,,11618,Croatian
四,layout,,研纲,layout,,,7609,layout
无,steamed,,,,,,13245,steamed
无,campsite,,,,,,11684,campsite
六,revolt,,研纲,revolt,,,9161/19777,revolt
四,disgust,disgusting,研纲,disgust,高考,disgusting,7591,disgust;disgusting
无,politicization,,,,,,18048,politicization
无,disconnect,,,,,,8332,disconnect
无,intonation,,,,,,19106,intonation
无,simplistic,,,,,,10950,simplistic
四,mechanic,mechanical;mechanics;mechanism,研纲,mechanic;mechanical;mechanism,高中,mechanical;mechanism,4303,mechanic;mechanical;mechanism
无,logistical,,,,,,12335,logistical
无,thoroughfare,,,,,,15642,thoroughfare
无,deformed,,,,,,15202,deformed
无,mother-in-law,,,,,,10912,mother-in-law
无,routinely,,,,,,4779,routinely
无,lost,,,,,,2698,lost
无,hacienda,,,,,,19824,hacienda
无,stealth,,,,,,12831,stealth
四,workforce,,,,,,6718,workforce
四,preliminary,,研纲,preliminary,,,4453,preliminary
四,van,,研纲,van,小学,van,3559,van
无,regular-season,,,,,,13973,regular-season
无,magnification,,,,,,13243,magnification
四,worm,,研纲,worm,高中,worm,5051,worm
无,lumpy,,,,,,14567,lumpy
四,dizzy,,研纲,dizzy,高考,dizzy,8913,dizzy
四,work,worker,研纲,work,小学,work;worker,117/199,work;worker
四,lose,loss,研纲,lose;loss,初中,lose;loss,284,lose;loss
无,vat,,,,,,14535,vat
无,expanse,,,,,,8353,expanse
六,indict,indictment,,,,,6578,indict;indictment
无,flavorful,,,,,,15403,flavorful
无,tattoo,,,,,,6119/14356,tattoo
无,rickety,,,,,,14807,rickety
无,courier,,,,,,13521,courier
无,stampede,,,,,,18059,stampede
无,tinted,,,,,,17163,tinted
六,terminate,termination,研纲,terminate,,,7311,terminate;termination
无,nymph,,,,,,16155,nymph
四,word,wording,研纲,word,小学,word,245/17289,word;wording
四,love,lovely;lover,研纲,love;lovely;lover,小学,love;lovely,391/580,love;lovely;lover
四,gender,,研纲,gender,高中,gender,1838,gender
无,co-op,,,,,,9120,co-op
四,architect,,研纲,architect,初中,architect,3393,architect
无,variability,,,,,,8581,variability
无,self-defense,,,,,,10342,self-defense
无,mysteriously,,,,,,12191,mysteriously
四,mortgage,,研纲,mortgage,高中,mortgage,3244,mortgage
无,falsify,,,,,,16884,falsify
无,dyad,,,,,,19688,dyad
四,verify,verification,研纲,verify,,,5709,verify;verification
无,impotence,,,,,,15544,impotence
六,inaugurate,inauguration,研纲,inaugurate,,,12234,inaugurate;inauguration
四,loud,loudly,研纲,loud,小学,loud,3120/3867,loud;loudly
无,replication,,,,,,13330,replication
六,graze,,研纲,graze,,,7653,graze
无,catchy,,,,,,18100,catchy
无,bullish,,,,,,17169,bullish
无,godfather,,,,,,17536,godfather
六,degenerate,degeneration,研纲,degenerate,,,16526/18287,degenerate;degeneration
无,lots,,,,,,1557,lots
无,implantation,,,,,,19782,implantation
无,flashback,,,,,,13087,flashback
无,hotly,,,,,,13964,hotly
无,run-down,,,,,,13915,run-down
无,upsetting,,,,,,16945,upsetting
四,insult,,研纲,insult,高中,insult,6671/7869,insult
无,cystic,,,,,,17962,cystic
无,celebratory,,,,,,16083,celebratory
无,sheathe,,,,,,19662,sheathe
六,threshold,,研纲,threshold,,,4777,threshold
无,termite,,,,,,12181,termite
四,basketball,,研纲,basketball,小学,basketball,1813,basketball
六,desolate,,研纲,desolate,,,12342,desolate
六,portfolio,,研纲,portfolio,,,3845,portfolio
无,Democrat,,,,,,906,Democrat
无,subdued,,,,,,11494,subdued
无,demean,,,,,,18395,demean
无,vet,,,,,,8228/14229,vet
无,tailback,,,,,,17685,tailback
无,unsettled,,,,,,18838,unsettled
无,vex,,,,,,18450,vex
无,townspeople,,,,,,14344,townspeople
无,rusher,,,,,,17197,rusher
六,cavity,,,,,,7701,cavity
无,libertarian,,,,,,14541/16027,libertarian
无,misperception,,,,,,18967,misperception
无,darkly,,,,,,13780,darkly
四,recruit,recruitment,研纲,recruit,,,3344/7031,recruit;recruitment
无,indigo,,,,,,18728,indigo
无,snowmobile,,,,,,14152,snowmobile
无,skitter,,,,,,17245,skitter
六,turnout,,,,,,8174,turnout
无,irreplaceable,,,,,,18961,irreplaceable
四,winter,,研纲,winter,小学,winter,1250/16810,winter
四,insure/ensure,insurance,研纲,insure;insurance,高考,insure;insurance,6275,insure;insurance
无,retina,,,,,,15338,retina
六,parameter,,研纲,parameter,,,5462,parameter
六,extinct,extinction,研纲,extinct,,,9567,extinct;extinction
四,February,,研纲,February,小学,February/Feb.
无,UFO,,,,,,12613,UFO
无,heartily,,,,,,17013,heartily
六,opaque,,研纲,opaque,,,9524,opaque
四,grave,,研纲,grave,高中,grave,3388/6193,grave
无,tepid,,,,,,16534,tepid
无,telegram,,研纲,telegram,,,12583,telegram
四,instead,,研纲,instead,初中,instead,997/1069,instead
无,whispered,,,,,,20004,whispered
无,stolen,,,,,,7348,stolen
无,far-reaching,,,,,,11248,far-reaching
四,anticipate,anticipation,研纲,anticipate,,,3215,anticipate;anticipation
无,disorderly,,,,,,18020,disorderly
无,gravy,,,,,,9261,gravy
无,watershed,,,,,,7837,watershed
无,markedly,,,,,,10222,markedly
四,smartphone,,,,,
无,sufficiently,,,,,,6031,sufficiently
无,saxophone,,,,,,13981,saxophone
无,frothy,,,,,,18796,frothy
四,laptop,,研纲,laptop,,,5949,laptop
四,handy,,研纲,handy,高考,handy,6475,handy
四,via,,研纲,via,高考,via,2599,via
无,vie,,,,,,8566,vie
无,neurosurgeon,,,,,,18683,neurosurgeon
四,empire,,研纲,empire,高中,empire,4260,empire
四,visual,visualize/-ise,研纲,visual,高考,visual,2175,visual;visualize
四,absent,absence,研纲,absent;absence,高中,absent;absence,5589/15440,absent;absence
无,dehydration,,,,,,15135,dehydration
四,instruct,instruction;instructor;instructive,研纲,instruct;instruction,高考,instruct;instruction,4286,instruct;instruction;instructor;instructive
无,biased,,,,,,11001,biased
四,retell,retelling,,,高考,retell
无,conundrum,,,,,,14916,conundrum
无,restructuring,,,,,,7403,restructuring
无,inspired,,,,,,9044,inspired
无,verbally,,,,,,12171,verbally
无,interdisciplinary,,,,,,9329,interdisciplinary
无,macaroni,,,,,,13264,macaroni
无,orchard,,研纲,orchard,,,7391,orchard
无,Moslem/=Muslim,,,,高考,Moslem/=Muslim,19624,Moslem
四,heartfelt,,,,,,12612,heartfelt
无,unused,,,,,,10633,unused
无,notch,,,,,,9699/17266,notch
无,vista,,,,,,10109,vista
六,appropriate,appropriation,研纲,appropriate,初中,appropriate,1502/7134,appropriate;appropriation
无,usefulness,,,,,,10136,usefulness
无,sidle,,,,,,18309,sidle
无,financier,,,,,,13551,financier
四,least,,研纲,least,高考,least,303/5371,least
无,subsequently,,,,,,5070,subsequently
六,symphony,,研纲,symphony,高考,symphony,8922,symphony
无,good-natured,,,,,,16037,good-natured
无,devastated,,,,,,19605,devastated
四,naughty,,研纲,naughty,高中,naughty,13002,naughty
四,Celsius/-cius,,,,,
无,agreed,,,,,,16853,agreed
无,secretly,,,,,,6197,secretly
无,Basque,,,,,,15327,Basque
无,unfriendly,,,,,,15521,unfriendly
四,learn,learned;learning;learner,研纲,learn,小学,learn;learning,305,learn;learned;learning;learner
无,dreary,,,,,,13238,dreary
无,infertility,,,,,,12292,infertility
四,lease,,研纲,lease,高中,lease,6126/7807,lease
四,exploit,exploitation,研纲,exploit,,,4422/11861,exploit;exploitation
无,leash,,,,,,11156,leash
无,galvanized,,,,,,16990,galvanized
无,sprint,,,,,,8749/12208,sprint
无,flamboyant,,,,,,14091,flamboyant
无,entangle,,,,,,14787,entangle
无,lethal,,,,,,6246,lethal
四,official,,研纲,official,初中,official,527/1846,official
无,achiever,,,,,,18520,achiever
无,repellent,,,,,,17399,repellent
无,borough,,,,,,12214,borough
四,spring,,研纲,spring,小学,spring,904/4089,spring
无,shack,,,,,,7420,shack
无,implacable,,,,,,19715,implacable
无,elongated,,,,,,13308,elongated
四,leave,,研纲,leave,初中,leave,150/4839,leave
无,nanotechnology,,,,,,16607,nanotechnology
无,eulogy,,,,,,18528,eulogy
无,florist,,,,,,14545,florist
四,microphone,,研纲,microphone,,,5648,microphone
无,reassessment,,,,,,19846,reassessment
无,bourgeois,,,,,,9291,bourgeois
无,nightgown,,,,,,13375,nightgown
四,shade,shady,研纲,shade,初中,shade,3009/10111,shade;shady
六,collide,collision,研纲,collide;collision,高考,collision,7727,collide;collision
四,often/oftentimes,,研纲,often,小学,often,275,often
无,visor,,,,,,14427,visor
无,catalyst,,,,,,8064,catalyst
无,underworld,,,,,,13374,underworld
六,decimal,,研纲,decimal,,
四,private,privacy;privatize/-ise;privatization/-sation,研纲,private;privacy,初中,private,672/8740/15149,private;privacy;privatize;privatization
无,anorexia,,,,,,17449,anorexia
四,companion,companionship,研纲,companion,高中,companion,3586,companion;companionship
无,unwarranted,,,,,,15815,unwarranted
无,finely,,,,,,6040,finely
无,sleeping,,,,,,5914/6426,sleeping
无,desperately,,,,,,4497,desperately
无,calamity,,,,,,12862,calamity
四,accomplish,accomplishment,研纲,accomplish,高考,accomplish,2366,accomplish;accomplishment
无,lined,,,,,,17618,lined
四,engine,,研纲,engine,初中,engine,1578,engine
无,intentionally,,,,,,7890,intentionally
六,linen,,研纲,linen,,,6094,linen
无,repercussion,,,,,,11077,repercussion
四,bullet,,研纲,bullet,高中,bullet,2764,bullet
六,liner,,研纲,liner,,,7628,liner
无,lizard,,,,,,7943,lizard
无,scum,,,,,,15799,scum
六,vow,,,,,,5536/8239,vow
无,offending,,,,,,14374,offending
无,unequivocally,,,,,,15215,unequivocally
无,stained-glass,,,,,,18717,stained-glass
无,barring,,,,,,14715,barring
无,jumpsuit,,,,,,16499,jumpsuit
四,special,specialize/-ise;specialization/-sation;specialist,研纲,special;specialize/-ise;specialist,初中,special;specialist,521/10907,special;specialize;specialization;specialist
无,noted,,,,,,11125,noted
四,horizon,horizontal,研纲,horizon;horizontal,高中,horizon,3138,horizon;horizontal
四,environment,environmental;environmentalist,研纲,environment,初中,environment,858,environment;environmental;environmentalist
无,molded,,,,,,18667,molded
四,airplane/aeroplane,,研纲,airplane/aeroplane,高中,airplane/aeroplane,3551,airplane
六,shaft,,研纲,shaft,,,5437,shaft
无,unattended,,,,,,16940,unattended
无,wanting,,,,,,14322,wanting
无,called,,,,,,10066,called
无,sociological,,,,,,11508,sociological
四,charter,,研纲,charter,,,4435/15407,charter
无,compost,,,,,,6250/13510,compost
无,indeterminate,,,,,,16777,indeterminate
无,self-described,,,,,,14689,self-described
无,bookseller,,,,,,17352,bookseller
无,apex,,,,,,13807,apex
无,mating,,,,,,13138/18127,mating
无,newly,,,,,,2814,newly
无,penthouse,,,,,,15080,penthouse
无,burdensome,,,,,,16938,burdensome
四,explode,explosion;explosive,研纲,explode;explosion;explosive,高考,explode,3132,explode;explosion;explosive
无,greengrocer,,,,高考,greengrocer
无,phrasing,,,,,,15935,phrasing
无,succeeding,,,,,,15434,succeeding
四,narrow,narrowly,研纲,narrow,初中,narrow,2023/5562,narrow;narrowly
四,brave,bravery,研纲,brave,小学,brave;bravery,4909/14020,brave;bravery
无,lingo,,,,,,17653,lingo
无,bastion,,,,,,14510,bastion
无,islander,,,,,,17920,islander
无,splitting,,,,,,17786,splitting
无,gated,,,,,,19578,gated
无,decadence,,,,,,18727,decadence
四,contradict,contradiction;contradictory,研纲,contradict,高考,contradict;contradictory,6974,contradict;contradiction;contradictory
四,shape,,研纲,shape,小学,shape,1273/2449,shape
无,programmer,,,,,,8558,programmer
四,specify,specification,研纲,specify;specification,,,4911,specify;specification
无,gravel,,,,,,5694,gravel
六,submerge,,研纲,submerge,,,11414,submerge
无,unintended,,,,,,10596,unintended
六,converge,convergence,研纲,converge,,,8337,converge;convergence
四,compose,composition;composer,研纲,compose;composition,高中,compose;composition,3408,compose;composition;composer
无,pertinent,,,,,,10127,pertinent
无,minor-league,,,,,,20032,minor-league
无,giraffe,,,,高考,giraffe,16055,giraffe
无,subtitle,,,,,,11891,subtitle
无,brawl,,,,,,15011,brawl
无,ravages,,,,,,18096,ravages
无,saffron,,,,,,17140,saffron
无,shaggy,,,,,,14861,shaggy
无,self-help,,,,,,12688/20029,self-help
无,spilled,,,,,,17810,spilled
六,inertia,,研纲,inertia,,,13369,inertia
无,wintry,,,,,,20105,wintry
无,epitomize,,,,,,12841,epitomize
四,vacuum,,研纲,vacuum,高中,vacuum,4987/14673,vacuum
无,brainchild,,,,,,19246,brainchild
四,administer/administrate,administration;administrative,研纲,administer;administration,初中,administration,3695,administer;administration;administrative
四,transplant,transplantation,研纲,transplant,高中,transplant,5455/10681,transplant;transplantation
四,share,,研纲,share,小学,share,711/1297,share
无,shard,,,,,,10968,shard
四,elegant,elegance,研纲,elegant,高考,elegant,3979,elegant;elegance
无,umpire,,,,,,10098,umpire
六,shark,,研纲,shark,高考,shark,4485,shark
无,overdose,,,,,,13582,overdose
无,downpour,,,,,,16624,downpour
无,askew,,,,,,19014,askew
四,chairman/chairperson,,研纲,chairman/(pl.chairmen),高中,chairman/woman,1379,chairman
无,climber,,,,,,8796,climber
无,throbbing,,,,,,15297,throbbing
四,sharp,sharpen;sharpener(高考),研纲,sharp,小学,sharp;sharpen;sharpener,2066/17909,sharp;sharpen
无,hatchet,,,,,,18605,hatchet
无,ovary,,,,,,15559,ovary
四,species,,研纲,species,初中,species,1144,species
六,temperament,,研纲,temperament,,,8602,temperament
无,avant-garde,,,,,,14164/15745,avant-garde
四,shake,shaky,研纲,shake,小学,shake,945/8793,shake;shaky
无,displeasure,,,,,,15049,displeasure
无,choreographer,,,,,,14035,choreographer
无,livable,,,,,,19435,livable
无,transfusion,,,,,,13520,transfusion
四,naked,,研纲,naked,高中,naked,3214,naked
无,three-bedroom,,,,,,18922,three-bedroom
无,vandalism,,,,,,14700,vandalism
无,airwaves,,,,,,11981,airwaves
无,dualism,,,,,,19463,dualism
无,obituary,,,,,,12448,obituary
无,shale,,,,,,15487,shale
无,keynote,,,,,,14310,keynote
无,soundly,,,,,,16469,soundly
无,intimately,,,,,,9765,intimately
四,shall,,研纲,shall,初中,shall,2217,shall
四,runway,,,,,,5960,runway
四,brass,,研纲,brass,高中,brass,5020,brass
无,duality,,,,,,16952,duality
无,regalia,,,,,,19918,regalia
无,impending,,,,,,8475,impending
六,activate,,研纲,activate,,,6202,activate
无,individually,,,,,,6174,individually
无,brash,,,,,,14011,brash
六,endow,endowment,研纲,endow,,,10148,endow;endowment
四,shame,shameful;shameless,研纲,shame,初中,shame,3804/11498,shame;shameful;shameless
无,skateboard,,,,高考,skateboard,17735,skateboard
无,enormity,,,,,,16276,enormity
无,ensemble,,,,,,5286,ensemble
四,pollute,pollution;pollutant,研纲,pollute;pollution,高考,pollute;pollution,9410,pollute;pollution;pollutant
无,exalt,,,,,,17989,exalt
无,fastest-growing,,,,,,12056,fastest-growing
无,vodka,,,,,,8557,vodka
无,reload,,,,,,17052,reload
无,commensurate,,,,,,17387,commensurate
无,unprofitable,,,,,,19663,unprofitable
无,photocopy,,,,,,19299,photocopy
无,declared,,,,,,18810,declared
无,antelope,,,,,,11821,antelope
无,rater,,,,,,18119,rater
四,relieve,relief,研纲,relieve;relief,高中,relieve;relief,3799,relieve;relief
无,abstraction,,,,,,8576,abstraction
无,armored,,,,,,8390,armored
无,old-timer,,,,,,15280,old-timer
四,drawer,,研纲,drawer,初中,drawer,4251,drawer
无,rabies,,,,,,19235,rabies
四,transport,transportation,研纲,transport,初中,transport,4693/4879,transport;transportation
四,pencil,,研纲,pencil,小学,pencil,4464,pencil
无,shank,,,,,,12963,shank
无,pounding,,,,,,7435,pounding
无,prioritize,,,,,,13871,prioritize
无,caller,,,,,,5097,caller
无,resolutely,,,,,,16199,resolutely
四,strategy,strategic,研纲,strategy,,,847,strategy;strategic
无,long-term,,,,,,1774,long-term
无,hiatus,,,,,,15587,hiatus
无,caviar,,,,,,14727,caviar
